"ID","LStatus","LMaturityDate","LSignDate","LInstallment","LAmount","ABirthDate","AGender","AMaritalStatus","AOccupation","AEducation","AIncome","ANumberChildren","AHousing","GCollateralAmount","GCollateralType","GGuarantorNumber","Age"
"AD10015767","1","20191130","20100910",2000,170000,"19801027","F","2","1","1",NA,0,"5",191700,"3",1,29.9166666666667
"AD10015768","0","20191130","20100910",3300,315000,"19540202","M","2","3","1",44000,2,"2",409500,"3",1,56.5833333333333
"AD10015769","0","20230925","20100910",3300,360000,"19720320","M","2","6","1",32100,1,"2",470025,"3",1,38.5
"AD10015770","0","20230531","20100910",3800,4e+05,"19770501","F","1","3","1",NA,2,"4",574312.5,"3",1,33.3333333333333
"AD10015771","0","20200131","20100912",12000,1080000,"19640509","F","2","3","2",34700,1,"2",1089000,"3",1,46.3333333333333
"AD10015772","0","20131031","20100912",2000,150000,"19720827","M","2","3","1",34700,2,"4",701100,"3",1,38.0833333333333
"AD10015773","0","20181226","20100912",10400,9e+05,"19461111","M","2","1","1",32400,0,"2",1185863.63,"3",1,60
"AD10015774","0","20181006","20100912",1700,140000,"19610607","F","6","4","1",NA,2,"3",305896.5,"3",1,49.25
"AD10015775","0","20181130","20100912",9600,8e+05,"19540202","F","2","1","2",35700,3,"4",1052550,"3",1,56.5833333333333
"AD10015776","0","20120331","20100912",4700,150000,"19600705","M","5","6","2",NA,2,"1",645300,"3",1,50.1666666666667
"AD10015777","0","20180731","20100912",2600,3e+05,"19540721","M","2","4","1",NA,0,"4",711351,"3",1,56.1666666666667
"AD10015778","0","20250930","20100912",2500,350000,"19610125","M","2","4","1",47900,2,"3",1094152.5,"3",1,49.6666666666667
"AD10015779","0","20221130","20100912",9000,1e+06,"19710904","F","2","4","2",40000,2,"3",1350000,"3",1,39
"AD10015780","0","20211031","20100912",5200,550000,"19580102","F","4","1","2",NA,2,"1",769500,"3",1,52.6666666666667
"AD10015781","0","20230118","20100912",4000,440000,"19680622","F","2","5","1",28800,0,"1",574650,"3",1,42.25
"AD10015782","0","20190129","20100912",4700,4e+05,"19590708","F","2","4","1",NA,0,"1",684450,"3",1,51.1666666666667
"AD10015783","0","20160930","20100912",2500,2e+05,"19700523","M","2","4","1",NA,0,"4",498825,"3",1,40.3333333333333
"AD10015784","1","20170731","20100912",2400,2e+05,"19741207","M","2","4","1",27700,2,"3",275085,"3",1,35.75
"AD10015785","0","20170930","20100912",5300,4e+05,"19510101","M","2","6","1",29800,3,"1",505800,"3",1,59.6666666666667
"AD10015786","0","20130731","20100912",2200,2e+05,"19780602","M","1","1","1",24300,0,"4",490489.02,"3",1,32.25
"AD10015787","0","20200331","20100912",8400,1e+06,"19590407","F","2","6","1",47500,3,"3",1475100,"3",1,51.4166666666667
"AD10015788","0","20131031","20100913",2600,150000,"19771105","F","2","3","1",32500,0,"1",200700,"3",1,32.8333333333333
"AD10015789","0","20190703","20100913",4200,4e+05,"19600112","M","2","6","1",46000,2,"2",548100,"3",1,50.6666666666667
"AD10015790","0","20170331","20100913",2400,2e+05,"19620506","M","2","4","1",NA,1,"5",288000,"3",1,48.3333333333333
"AD10015791","0","20180331","20100913",2400,2e+05,"19800222","F","1","6","2",35000,0,"5",396000,"3",1,30.5833333333333
"AD10015792","0","20170430","20100913",4800,4e+05,"19560521","F","2","6","1",47600,5,"4",1327185,"3",1,54.3333333333333
"AD10015793","0","20161130","20100913",12500,1e+06,"19661217","F","2","6","2",47400,0,"1",1902285,"3",1,43.75
"AD10015794","0","20210122","20100913",4800,550000,"19621102","M","2","4","1",44100,2,"4",0,"3",1,47.8333333333333
"AD10015795","0","20181031","20100913",6000,5e+05,"19570318","F","2","4","1",34800,0,"1",706500,"3",1,53.5
"AD10015796","0","20170731","20100913",2400,2e+05,"19770416","M","2","6","1",35900,0,"1",886860,"3",1,33.4166666666667
"AD10015797","0","20241031","20100913",4000,4e+05,"19670527","M","2","1","2",NA,0,"3",1800000,"3",1,43.3333333333333
"AD10015798","0","20250914","20100913",800,90000,"19700401","F","2","1","1",36100,NA,"4",810000,"3",1,40.4166666666667
"AD10015799","0","20221130","20100913",7600,850000,"19610702","M","2","1","2",38700,2,"4",1538527.5,"3",1,49.1666666666667
"AD10015800","0","20230331","20100913",7200,8e+05,"19660710","F","2","6","1",43500,0,"4",1169640,"3",1,44.1666666666667
"AD10015801","0","20250331","20100913",9530,1070000,"19711027","M","2","3","1",38400,0,"1",1080000,"3",1,38.9166666666667
"AD10015802","1","20300701","20100913",3700,5e+05,"19620620","M","2","1","2",NA,1,"3",781920,"3",1,48.25
"AD10015803","0","20171031","20100913",2000,145000,"19780926","M","2","1","1",NA,0,"2",225000,"3",1,32
"AD10015804","0","20111130","20100913",1700,80000,"19531102","M","2","5","1",NA,2,"1",114480,"3",1,56.8333333333333
"AD10015805","0","20231031","20100913",6600,7e+05,"19671027","M","1","1","1",NA,0,"2",936000,"3",1,42.9166666666667
"AD10015806","0","20140430","20100913",1000,60000,"19640527","M","2","3","1",25200,2,"4",153114.75,"3",1,46.3333333333333
"AD10015807","0","20211130","20100913",5600,587000,"19581222","F","2","4","1",46300,0,"4",755100,"3",1,51.75
"AD10015808","0","20170731","20100915",2100,180000,"19610803","M","2","6","1",-39700,0,"1",500400,"3",1,49.0833333333333
"AD10015809","0","20241231","20100916",6700,782532.27,"19760108","M","1","4","1",22300,0,"1",648892.8,"3",1,34.6666666666667
"AD10015810","0","20240430","20100916",2000,2e+05,"19590807","M","2","6","1",NA,2,"4",966600,"3",1,51.0833333333333
"AD10015811","0","20180228","20100916",2000,150000,"19490213","M","2","5","1",45600,3,"4",1143900,"3",1,60
"AD10015812","0","20230228","20100916",2700,3e+05,"19760401","F","1","4","1",NA,0,"2",398970,"3",1,34.4166666666667
"AD10015813","0","20190831","20100916",6000,720000,"19670909","M","2","6","1",28300,0,"5",1038169.8,"3",1,43
"AD10015814","0","20211031","20100916",3800,4e+05,"19681217","M","2","3","1",39300,2,"2",674100,"3",1,41.75
"AD10015815","0","20190630","20100916",2500,250000,"19570816","F","1","4","2",49300,0,"4",1440000,"3",1,53.0833333333333
"AD10015816","0","20150531","20100916",4600,3e+07,"19570712","F","2","6","1",34000,3,NA,444825,"3",1,53.1666666666667
"AD10015817","0","20231031","20100916",7600,8e+05,"19610824","F","3","5","1",46000,0,"2",1126800,"3",1,49.0833333333333
"AD10015818","0","20190831","20100916",7000,6e+05,"19650415","M","2","6","1",25600,0,"4",689220,"3",1,45.4166666666667
"AD10015819","0","20230228","20100916",5400,6e+05,"19650222","M","2","6","1",41600,1,"5",927000,"3",1,45.5833333333333
"AD10015820","0","20230331","20100916",1800,2e+05,"19840413","F","1","3","2",NA,0,"3",257310,"3",1,26.4166666666667
"AD10015821","0","20170630","20100916",4300,363000,"19521215","M","2","3","1",51400,2,"4",486000,"3",1,57.75
"AD10015822","0","20130630","20100917",3100,150000,"19490427","M","2","2","1",NA,0,"4",9e+05,"3",1,60
"AD10015823","0","20130630","20100917",3000,150000,"19490202","F","3","1","2",NA,0,"1",672300,"3",1,60
"AD10015824","0","20200330","20100917",4200,5e+05,"19620107","F","2","5","1",25600,0,"3",1425565.8,"3",1,48.6666666666667
"AD10015825","0","20151031","20100917",4500,4e+05,"19520809","F","2","4","1",48700,3,NA,693000,"3",1,58.0833333333333
"AD10015826","0","20200131","20100917",7200,7e+05,"19710315","M","2","6","1",43400,1,"3",900180,"3",1,39.5
"AD10015827","1","20190403","20100917",3900,4e+05,"19550101","M","2","6","1",38900,2,"5",602775,"3",1,55.6666666666667
"AD10015828","1","20220228","20100917",4800,5e+05,"19511017","M","2","6","1",49600,4,"1",738900,"3",1,58.9166666666667
"AD10015829","1","20171129","20100917",3100,260000,"19600807","F","2","4","1",NA,1,"3",334561.5,"3",1,50.0833333333333
"AD10015830","0","20180331","20100917",11200,1e+06,"19540101","M","2","6","1",NA,2,"5",1286100,"3",1,56.6666666666667
"AD10015831","0","20210630","20100917",4200,450000,"19760502","M","2","6","2",35900,2,"5",621135,"3",1,34.3333333333333
"AD10015832","0","20151031","20100917",5300,470000,"19630717","M","2","4","1",31500,2,"4",616890.6,"3",1,47.1666666666667
"AD10015833","0","20240731","20100917",4200,5e+05,"19611214","M","2","1","2",39500,0,"4",662890.5,"3",1,48.75
"AD10015834","0","20221130","20100917",3600,4e+05,"19580501","F","1","4","1",NA,0,"1",1277280,"3",1,52.3333333333333
"AD10015835","0","20240131","20100917",2200,250000,"19620314","M","2","3","1",31300,0,"5",450000,"3",1,48.5
"AD10015836","1","20170531","20100917",11800,1e+06,"19510425","M","2","6","1",32600,3,"3",1739549.7,"3",1,59.4166666666667
"AD10015837","0","20240810","20100917",4400,5e+05,"19781222","F","1","3","1",21800,0,"2",1102500,"3",1,31.75
"AD10015838","0","20170831","20100917",2200,3e+05,"19711022","M","2","5","1",NA,0,"4",1170000,"3",1,38.9166666666667
"AD10015839","0","20170430","20100917",4700,4e+05,"19570202","M","2","6","1",NA,4,"3",668700,"3",1,53.5833333333333
"AD10015840","0","20230531","20100917",3000,4e+05,"19750902","F","2","4","1",34800,2,NA,518400,"3",1,35
"AD10015841","0","20250131","20100917",17500,2e+06,"19650627","F","3","4","2",NA,3,"2",2340000,"3",1,45.25
"AD10015842","0","20291031","20100917",12000,1600000,"19780213","F","2","6","1",39000,0,"5",6765511.5,"3",1,32.5833333333333
"AD10015843","0","20160813","20100917",2400,2e+05,"19390101","F","2","6","1",53800,3,"3",439746.3,"3",1,60
"AD10015844","0","20130531","20100917",4700,3e+05,"19800121","F","5","1","2",NA,0,"2",1095300,"3",1,30.6666666666667
"AD10015845","0","20170430","20100917",3600,3e+05,"19790716","F","2","3","2",34900,1,"2",608400,"3",1,31.1666666666667
"AD10015846","0","20191130","20100918",6000,520000,"19710601","M","1","1","2",NA,0,"1",666900,"3",1,39.25
"AD10015847","1","20190529","20100918",4700,4e+05,"19650713","F","1","3","1",NA,0,"2",613800,"3",1,45.1666666666667
"AD10015848","0","20131130","20100918",2400,250000,"19490101","F","2","3","1",46300,0,"3",393542.1,"3",1,60
"AD10015849","1","20211231","20100918",8500,9e+05,"19590424","M","2","1","1",30100,2,"1",1205388,"3",1,51.4166666666667
"AD10015850","0","20150930","20100918",3000,150000,"19811210","F","2","3","1",25600,0,"4",237600,"3",1,28.75
"AD10015851","0","20150131","20100918",3100,2e+05,"19521102","F","2","4","1",39000,0,"1",269433,"3",1,57.8333333333333
"AD10015852","0","20300302","20100918",7900,1060000,"19791211","M","1","3","2",40900,0,"3",1065600,"3",1,30.75
"AD10015853","0","20341031","20100918",3000,1e+06,"19670609","F","2","6","1",NA,0,"2",1631254.5,"3",1,43.25
"AD10015854","0","20231130","20100918",4600,5e+05,"19711210","M","2","1","2",NA,0,"1",450000,"3",1,38.75
"AD10015855","0","20220630","20100918",3400,360000,"19620712","M","2","2","1",NA,2,"2",474390,"3",1,48.1666666666667
"AD10015856","0","20170316","20100918",3700,250000,"19750204","M","2","1","1",36900,0,"3",380632.5,"3",1,35.5833333333333
"AD10015857","0","20220331","20100918",5700,6e+05,"19540210","F","2","4","1",NA,2,"4",2445300,"3",1,56.5833333333333
"AD10015858","0","20220930","20100918",2800,3e+05,"19621221","M","3","4","1",33700,2,"2",576000,"3",1,47.75
"AD10015859","0","20250930","20100918",3800,440000,"19681207","F","1","3","3",NA,0,NA,1199700,"3",1,41.75
"AD10015860","0","20150331","20100918",2800,250000,"19670101","F","1","6","1",NA,0,"3",771767.55,"3",1,43.6666666666667
"AD10015861","0","20170930","20100918",3900,310000,"19661201","M","2","4","2",33900,1,"4",1050300,"3",1,43.75
"AD10015862","0","20210430","20100919",4200,450000,"19670910","M","3","1","2",NA,1,"5",607140,"3",1,43
"AD10015863","1","20250228","20100919",4400,5e+05,"19640516","M","2","6","1",37100,0,"1",717975,"3",1,46.3333333333333
"AD10015864","0","20250930","20100919",4000,450000,"19860212","F","2","1","1",20400,0,"1",450000,"3",1,24.5833333333333
"AD10015865","0","20230630","20100919",4600,5e+05,"19750327","M","2","4","1",NA,0,"1",892800,"3",1,35.5
"AD10015866","0","20140228","20100919",3000,150000,"19650327","M","2","4","1",25500,1,"1",475987.5,"3",1,45.5
"AD10015867","0","20231231","20100919",4600,5e+05,"19670411","M","5","6","1",NA,2,"1",1177020,"3",1,43.4166666666667
"AD10015868","0","20220228","20100919",5700,6e+05,"19770512","M","2","6","1",13000,2,"2",1404000,"3",1,33.3333333333333
"AD10015869","0","20160626","20100919",6300,425000,"19531207","F","3","3","2",NA,0,"5",547200,"3",1,56.75
"AD10015870","0","20200607","20100919",11200,990000,"19650621","M","2","3","1",NA,0,"5",3600000,"3",1,45.25
"AD10015871","0","20230430","20100919",8000,8e+05,"19760219","M","2","3","2",25700,2,NA,1144186.2,"3",1,34.5833333333333
"AD10015872","0","20210807","20100919",2800,3e+05,"19450101","F","4","6","1",NA,0,"4",676040.63,"3",1,60
"AD10015873","0","20170930","20100919",2400,2e+05,"19530416","F","2","4","1",NA,2,"4",311377.5,"3",1,57.4166666666667
"AD10015874","0","20210731","20100919",4700,5e+05,"19570203","F","2","1","2",NA,2,"2",772308,"3",1,53.5833333333333
"AD10015875","0","20161231","20100919",3600,3e+05,"19801007","F","1","4","1",36500,0,"4",424152,"3",1,29.9166666666667
"AD10015876","0","20290731","20100919",20780,3500000,"19640119","M","2","2","2",NA,0,"1",4695300,"3",1,46.6666666666667
"AD10015877","0","20111130","20100919",3100,250000,"19590719","M","2","1","1",38100,0,"5",398430,"3",1,51.1666666666667
"AD10015878","0","20220911","20100919",2700,3e+05,"19470714","M","2","4","1",NA,2,"4",609075,"3",1,60
"AD10015879","0","20191231","20100919",2600,310000,"19410101","M","1","6","1",25100,0,"2",494079.53,"3",1,60
"AD10015880","0","20200731","20100919",1800,155000,"19570815","F","2","3","1",NA,1,"4",534879,"3",1,53.0833333333333
"AD10015881","1","20180131","20100919",4620,350000,"19580717","F","2","1","1",41300,1,NA,479700,"3",1,52.1666666666667
"AD10015882","0","20160218","20100919",1800,150000,"19570101","F","3","4","1",48900,0,"1",708300,"3",1,53.6666666666667
"AD10015883","0","20240331","20100919",1800,2e+05,"19670712","F","2","1","2",NA,2,"4",450090,"3",1,43.1666666666667
"AD10015884","0","20210430","20100919",2800,3e+05,"19630808","M","2","4","1",53200,3,"4",389844,"3",1,47.0833333333333
"AD10015885","1","20201231","20100919",2600,3e+05,"19690301","M","2","3","1",36300,1,"1",478800,"3",1,41.5
"AD10015886","0","20221019","20100919",3600,4e+05,"19761009","F","2","3","1",NA,1,"5",684000,"3",1,33.9166666666667
"AD10015887","0","20230630","20100919",5400,6e+05,"19760915","M","1","1","1",26700,0,"4",950400,"3",1,34
"AD10015888","0","20220725","20100920",4500,5e+05,"19670717","F","2","6","1",NA,2,"3",1240200,"3",1,43.1666666666667
"AD10015889","0","20181231","20100920",4600,397000,"19671017","F","1","4","1",NA,0,"2",369360,"3",1,42.9166666666667
"AD10015890","0","20210906","20100920",9500,1e+06,"19741127","F","1","1","2",29900,0,"4",1403100,"3",1,35.8333333333333
"AD10015891","0","20180828","20100920",4600,390000,"19611220","F","2","4","1",NA,0,"4",502200,"3",1,48.75
"AD10015892","0","20250630","20100920",6100,7e+05,"19760107","M","2","3","1",24400,2,"5",774000,"3",1,34.6666666666667
"AD10015893","1","20180325","20100920",6400,550000,"19700317","F","2","3","2",44400,2,"1",1530000,"3",1,40.5
"AD10015894","1","20140531","20100920",2100,150000,"19771021","F","1","4","1",NA,0,"1",209484,"3",1,32.9166666666667
"AD10015895","1","20190224","20100920",2500,3e+05,"19600725","M","4","6","1",NA,0,"1",495175.5,"3",1,50.1666666666667
"AD10015896","0","20180228","20100920",7000,6e+05,"19710907","F","2","3","1",NA,2,"4",1028700,"3",1,39
"AD10015897","0","20300531","20100920",2000,3e+05,"19600218","M","1","4","1",NA,0,"4",292950,"3",1,50.5833333333333
"AD10015898","0","20230831","20100920",2500,450000,"19720710","F","2","6","1",NA,3,"3",612000,"3",1,38.1666666666667
"AD10015899","1","20230228","20100920",5400,6e+05,"19770212","M","5","3","1",27700,0,"2",926964,"3",1,33.5833333333333
"AD10015900","0","20141031","20100920",4400,4e+05,"18570101","M","6","6","1",NA,0,"4",702000,"3",1,41.7679378183013
"AD10015901","1","20160126","20100920",3000,2e+05,"19700906","M","2","3","3",34000,0,"3",1242000,"3",1,40
"AD10015902","0","20170630","20100920",3000,250000,"19630514","M","2","4","1",NA,1,"3",567000,"3",1,47.3333333333333
"AD10015903","0","20211231","20100920",8500,9e+05,"19630314","M","3","4","1",NA,0,"5",1198350,"3",1,47.5
"AD10015904","0","20150930","20100920",5900,430000,"19541117","M","2","1","1",30600,0,"4",557550,"3",1,55.8333333333333
"AD10015905","0","20180409","20100920",2400,2e+05,"19750810","F","2","3","1",NA,0,"3",454770,"3",1,35.0833333333333
"AD10015906","0","20241231","20100920",5700,650000,"19630307","F","1","3","1",40900,0,"5",698940,"3",1,47.5
"AD10015907","0","20241031","20100920",2600,3e+05,"19640203","M","2","6","1",NA,2,"4",439200,"3",1,46.5833333333333
"AD10015908","0","20180831","20100920",1800,150000,"19720211","F","3","4","1",27400,1,"4",285300,"3",1,38.5833333333333
"AD10015909","0","20180430","20100922",2700,2e+05,"19471204","M","2","4","1",38500,0,"2",318600,"3",1,60
"AD10015910","0","20320428","20100922",7200,1e+06,"19660927","F","2","4","1",NA,3,"1",1705986,"3",1,44
"AD10015911","0","20300930","20100922",3300,5e+05,"19660701","F","2","4","1",41100,0,"2",1008900,"3",1,44.1666666666667
"AD10015912","1","20201031","20100922",4600,4e+05,"19721109","M","6","4","1",NA,0,"1",439200,"3",1,37.8333333333333
"AD10015913","0","20140430","20100922",2300,175000,"19540605","M","2","1","2",39700,2,"5",243000,"3",1,56.25
"AD10015914","0","20160831","20100922",3200,260000,"19610506","M","2","4","1",27000,1,"3",336600,"3",1,49.3333333333333
"AD10015915","0","20151231","20100922",4500,3e+05,"19620707","M","2","1","1",NA,2,"5",487800,"3",1,48.1666666666667
"AD10015916","1","20200825","20100922",4000,350000,"19581004","M","2","2","2",45000,NA,"5",873000,"3",1,51.9166666666667
"AD10015917","0","20230531","20100922",7500,8e+05,"19660420","F","2","6","1",NA,0,"1",1403100,"3",1,44.4166666666667
"AD10015918","0","20140630","20100922",1100,70000,"19760102","F","2","4","1",25900,1,"2",90540,"3",1,34.6666666666667
"AD10015919","0","20171110","20100922",2400,2e+05,"19790113","F","1","4","1",26100,0,"1",667800,"3",1,31.6666666666667
"AD10015920","0","20120630","20100922",2400,120000,"19851222","F","1","3","1",28800,0,"5",164113.2,"3",1,24.75
"AD10015921","0","20190731","20100922",4700,560000,"19650727","F","2","1","2",26700,0,"1",725400,"3",1,45.1666666666667
"AD10015922","0","20180630","20100922",4700,4e+05,"19700727","F","1","6","2",26300,0,"2",528651,"3",1,40.1666666666667
"AD10015923","0","20181031","20100922",3000,280000,"19751127","F","1","3","1",28300,0,"3",601704,"3",1,34.8333333333333
"AD10015924","0","20300630","20100922",4000,5e+05,"19701207","M","2","1","1",21100,1,"4",775350,"3",1,39.75
"AD10015925","0","20211231","20100922",9000,950000,"19630813","M","3","1","1",34700,0,"4",1285650,"3",1,47.0833333333333
"AD10015926","0","20201231","20100922",3000,3e+05,"19590808","F","2","4","1",33600,2,"1",396892.8,"3",1,51.0833333333333
"AD10015927","0","20180131","20100922",4100,350000,"19700212","F","3","3","1",NA,0,"3",450891,"3",1,40.5833333333333
"AD10015928","0","20160229","20100922",6500,560000,"19581114","F","2","4","1",NA,0,"5",864000,"3",1,51.8333333333333
"AD10015929","0","20220531","20100922",1600,170000,"19640107","F","2","3","1",39300,2,"1",226620,"3",1,46.6666666666667
"AD10015930","0","20180828","20100922",4200,340000,"19750114","F","2","6","1",27400,2,"4",454376.25,"3",1,35.6666666666667
"AD10015931","0","20210930","20100922",3300,350000,"19691121","M","2","1","1",29000,0,"4",454230,"3",1,40.8333333333333
"AD10015932","0","20230408","20100922",3600,4e+05,"19770910","M","2","3","1",27200,1,"1",524290.5,"3",1,33
"AD10015933","0","20160518","20100922",4700,4e+05,"19620205","M","2","4","1",NA,3,"4",599625,"3",1,48.5833333333333
"AD10015934","1","20180930","20100923",1700,150000,"19680224","F","3","6","1",NA,0,"2",342000,"3",1,42.5833333333333
"AD10015935","0","20250329","20100923",7000,8e+05,"19661120","F","5","4","1",35600,2,"5",990000,"3",1,43.8333333333333
"AD10015936","0","20190831","20100923",2500,240000,"19500101","F","2","1","2",NA,2,"1",783000,"3",1,60
"AD10015937","0","20181130","20100923",2500,3e+05,"19480501","F","5","4","1",NA,0,"3",422127,"3",1,60
"AD10015938","0","20250430","20100923",17300,2e+06,"19680603","F","2","6","1",NA,0,"5",4275000,"3",1,42.25
"AD10015939","0","20181231","20100923",5900,5e+05,"19680303","F","2","3","1",28600,0,"5",679212,"3",1,42.5
"AD10015940","0","20120531","20100923",5000,250000,"19680312","F","2","4","1",NA,1,"2",2128050,"3",1,42.5
"AD10015941","0","20211006","20100923",6000,630000,"19540616","M","1","1","1",38800,0,NA,1854195.01,"3",1,56.25
"AD10015942","0","20230531","20100923",5400,6e+05,"19680502","F","1","3","1",25700,0,"5",810000,"3",1,42.3333333333333
"AD10015943","0","20191211","20100923",8000,7e+05,"19680115","M","2","3","1",40000,2,"4",1047600,"3",1,42.6666666666667
"AD10015944","0","20200731","20100923",3000,562000,"19730808","M","1","4","2",NA,0,"4",1710000,"3",1,37.0833333333333
"AD10015945","0","20200429","20100923",8400,1e+06,"19740707","M","2","6","1",23300,0,"4",2205000,"3",1,36.1666666666667
"AD10015946","0","20200113","20100923",5900,5e+05,"19530621","M","5","3","1",NA,0,"4",676800,"3",1,57.25
"AD10015947","0","20170430","20100923",2400,2e+05,"19780602","M","1","6","2",NA,0,"5",270000,"3",1,32.25
"AD10015948","0","20190131","20100923",3000,250000,"19570922","F","2","4","1",35100,1,"2",420840,"3",1,53
"AD10015949","0","20180531","20100923",12000,1e+06,"19610625","F","1","4","2",NA,0,"4",30888000,"3",1,49.25
"AD10015950","0","20250930","20100923",6100,693000,"19720702","F","4","6","1",19200,0,"1",693000,"3",1,38.1666666666667
"AD10015951","0","20230528","20100923",3600,4e+05,"19840603","M","1","3","2",NA,0,"5",540000,"3",1,26.25
"AD10015952","0","20291130","20100924",19680,3e+06,"19640526","F","2","2","2",37000,0,"4",2175960.93,"3",1,46.3333333333333
"AD10015953","1","20220731","20100924",8100,9e+05,"19640302","F","2","1","2",NA,0,"2",1268100,"3",1,46.5
"AD10015954","0","20160331","20100924",5800,5e+05,"19650713","M","2","4","1",NA,3,"2",823456.94,"3",1,45.1666666666667
"AD10015955","0","20230630","20100924",6000,6e+05,"19510101","F","4","6","1",NA,2,"3",840600,"3",1,59.6666666666667
"AD10015956","0","20220630","20100924",4500,5e+05,"19670514","M","2","4","1",NA,2,"4",658906.88,"3",1,43.3333333333333
"AD10015957","0","20120621","20100924",4000,2e+05,"19490405","M","2","3","1",NA,3,"5",279000,"3",1,60
"AD10015958","1","20150930","20100924",2300,2e+05,"19660816","F","2","4","1",NA,0,"5",257409,"3",1,44.0833333333333
"AD10015959","0","20221130","20100924",2700,3e+05,"19591212","F","4","4","1",34800,0,"4",430313.4,"3",1,50.75
"AD10015960","0","20190128","20100924",7200,6e+05,"19720212","F","2","3","2",NA,0,"1",1503000,"3",1,38.5833333333333
"AD10015961","0","20250531","20100924",6100,7e+05,"19740207","F","2","6","1",26200,2,"1",2079208.8,"3",1,36.5833333333333
"AD10015962","0","20150805","20100924",3600,180000,"19731120","M","1","2","2",38200,NA,"2",2192400,"3",1,36.8333333333333
"AD10015963","0","20131020","20100924",7900,5e+05,"19490927","F","3","5","1",32900,0,"3",2110941,"3",1,60
"AD10015964","0","20230831","20100925",4600,5e+05,"19491211","F","4","3","1",NA,0,"4",2071800,"3",1,60
"AD10015965","0","20241031","20100925",7400,850000,"19560618","F","5","6","1",39600,3,NA,974880,"3",1,54.25
"AD10015966","1","20190131","20100925",4900,420000,"19540312","F","2","1","2",41800,1,"3",665448.75,"3",1,56.5
"AD10015967","0","20180930","20100925",2400,2e+05,"19731216","F","2","4","1",NA,0,"4",262440,"3",1,36.75
"AD10015968","0","20200612","20100925",5800,5e+05,"19601016","M","2","4","1",27900,3,"1",814500,"3",1,49.9166666666667
"AD10015969","0","20180531","20100925",11600,1e+06,"19670507","M","2","4","1",NA,0,"2",2430000,"3",1,43.3333333333333
"AD10015970","0","20220731","20100925",3800,420000,"19751018","F","2","1","2",NA,1,"5",600255,"3",1,34.9166666666667
"AD10015971","0","20190630","20100925",3400,3e+05,"19630426","M","2","6","1",32600,1,"4",789838.2,"3",1,47.4166666666667
"AD10015972","0","20180430","20100925",12000,1e+06,"19610210","M","2","1","1",NA,2,"4",12969000,"3",1,49.5833333333333
"AD10015973","0","20140831","20100925",3900,350000,"19550218","F","2","1","1",37100,2,"4",598725,"3",1,55.5833333333333
"AD10015974","0","20201130","20100925",4000,4e+05,"19551227","M","1","1","1",45200,0,"4",1697400,"3",1,54.75
"AD10015975","0","20190312","20100925",1400,120000,"19690319","F","1","1","2",32800,0,"3",687600,"3",1,41.5
"AD10015976","0","20210907","20100925",3800,4e+05,"19571123","F","1","4","1",38200,0,NA,1165500,"3",1,52.8333333333333
"AD10015977","0","20220930","20100925",4500,5e+05,"19800906","F","1","1","1",NA,0,"2",704970,"3",1,30
"AD10015978","0","20200831","20100925",1700,150000,"19770213","F","1","1","3",36100,0,"5",711900,"3",1,33.5833333333333
"AD10015979","0","20221130","20100925",1800,2e+05,"19691002","F","3","4","1",NA,1,"4",276300,"3",1,40.9166666666667
"AD10015980","0","20180531","20100925",2600,3e+05,"19750217","F","2","6","1",13000,0,"4",400230,"3",1,35.5833333333333
"AD10015981","1","20190331","20100925",3000,250000,"19810225","F","1","4","1",21100,0,"3",767124,"3",1,29.5833333333333
"AD10015982","0","20200630","20100925",4000,350000,"19770615","F","2","1","1",32900,0,"1",631620,"3",1,33.25
"AD10015983","0","20150831","20100925",2800,2e+05,"19680826","M","2","3","1",NA,2,"1",560250,"3",1,42.0833333333333
"AD10015984","0","20170630","20100925",4100,350000,"19660610","M","2","4","1",NA,3,"5",759564,"3",1,44.25
"AD10015985","0","20170530","20100925",4900,4e+05,"19620623","M","2","3","2",32100,1,"4",661500,"3",1,48.25
"AD10015986","0","20240731","20100925",3100,350000,"19660212","M","2","1","1",NA,1,"1",643500,"3",1,44.5833333333333
"AD10015987","0","20230731","20100925",6400,7e+05,"19701015","F","2","4","1",20900,2,"5",1064340,"3",1,39.9166666666667
"AD10015988","0","20211220","20100925",2400,250000,"19670519","F","4","6","1",40100,0,"1",350136,"3",1,43.3333333333333
"AD10015989","0","20180808","20101002",5900,5e+05,"19570101","M","1","6","1",NA,0,"3",1800000,"3",1,53.75
"AD10015990","0","20190131","20101002",4600,4e+05,"19630502","M","2","1","1",41700,2,"2",663984,"3",1,47.4166666666667
"AD10015991","0","20200615","20101002",14700,1300000,"19600824","F","5","4","1",NA,3,"4",6750000,"3",1,50.1666666666667
"AD10015992","0","20150531","20101002",3000,150000,"19580912","F","2","4","1",NA,1,"3",274500,"3",1,52.0833333333333
"AD10015993","0","20150930","20101002",2800,250000,"19691220","M","1","3","1",30200,0,"4",329337,"3",1,40.8333333333333
"AD10015994","0","20180131","20101002",5800,5e+05,"19560509","F","2","2","1",32800,0,"5",3220200,"3",1,54.4166666666667
"AD10015995","0","20180430","20101002",5400,410000,"19700321","M","1","3","2",NA,0,"5",632700,"3",1,40.5833333333333
"AD10015996","1","20190831","20101002",1200,1e+05,"19701008","M","2","4","1",NA,0,"2",1404900,"3",1,40
